"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000256223",218.990193625229,3.71650538775442e-06,0.00144263575325554,0.844014892209327,0.942945662861607
"ENSG00000256226",2.39141133842396,2.77383229007734e-06,0.00144269174552466,0.132822846367154,NA
"ENSG00000256229",305.316534913097,0.287514792905612,0.147303894807209,0.00121982032468149,0.0426915825325701
"ENSG00000256232",0.383121674424153,2.63399613721639e-07,0.00144269395759868,0.789020035860543,NA
"ENSG00000256235",147.168547564801,-1.12411482604843e-05,0.0014427083713199,0.496312707620454,0.769362061739407
"ENSG00000256237",0.49911730041017,3.84429934113848e-07,0.00144269416282005,0.642948697194056,NA
"ENSG00000256238",36.7087166514085,1.22879819866285e-07,0.00144266215062203,0.9807890230235,0.993875622934758
"ENSG00000256243",1.23164381262382,-4.23299562426622e-07,0.00144269097184211,0.804979278235749,NA
"ENSG00000256250",14.5178202273191,-1.7008887683399e-06,0.00144267192029693,0.680168559408692,0.8740852477015
"ENSG00000256262",3.40684522472198,-9.36562954569112e-07,0.00144269095481587,0.590990167722201,NA
"ENSG00000256268",230.534150357235,-1.13938163442929e-05,0.00144270477557405,0.000247326554928153,0.0203445473526562
"ENSG00000256269",401.394701453871,-3.40104929195689e-06,0.00144263842459096,0.60007412625366,0.832623197334375
"ENSG00000256271",2.64861589172462,-1.96442985871277e-06,0.00144268835165285,0.396551352918504,NA
"ENSG00000256274",8.87254665191039,7.64695397688709e-07,0.00144268531319725,0.775444466002194,0.917611572620995
"ENSG00000256278",6.50091379347692,-7.00852380163118e-06,0.00144268813785386,0.108653467433017,NA
"ENSG00000256282",27.0568273881719,8.62935495635305e-06,0.00144266306475397,0.130358155343529,0.409492864545602
"ENSG00000256286",3.40533382247286,2.71734626179945e-06,0.0014426878126012,0.275059745038907,NA
"ENSG00000256287",0.672500215577806,1.29687060559646e-06,0.00144269290912033,0.327887136541056,NA
"ENSG00000256288",1.833851342193,-1.62437277673841e-07,0.00144268886550773,0.938285531460948,NA
"ENSG00000256292",0.575296309549393,6.88348683663391e-07,0.00144269429851162,0.44731522286496,NA
"ENSG00000256294",215.697737025019,7.51973908241676e-06,0.00144255675015548,0.467684829354944,0.748718719572351
"ENSG00000256298",2.68601197905074,3.90839862976883e-08,0.00144268561529282,0.988521437981624,NA
"ENSG00000256299",14.2047930162406,-2.60450413911058e-06,0.00144268104079789,0.428364291681875,0.722005169388831
"ENSG00000256314",5.58389630853734,4.7232211816261e-06,0.00144268116569779,0.187099381120879,NA
"ENSG00000256325",16.2711208757044,-3.01436976329219e-06,0.0014426829618091,0.336847132556693,0.64984438636767
"ENSG00000256338",29.7878747444569,3.02247973739877e-06,0.00144266351466098,0.536226459447082,0.793966731966316
"ENSG00000256339",0.470519809815335,8.39852196175972e-07,0.0014426940496603,0.383098378993582,NA
"ENSG00000256340",0.566728784631334,-7.01448358708595e-07,0.00144269367860375,0.470420575816724,NA
"ENSG00000256341",0.92242957120877,-7.43654257771451e-08,0.00144269294788001,0.951706719729527,NA
"ENSG00000256343",2.78906294116042,-5.73618255382385e-07,0.00144268831100125,0.794595244099324,NA
"ENSG00000256351",3.42263415784998,3.05691618695715e-07,0.00144268664727335,0.901976421788119,NA
"ENSG00000256356",12.0671664075184,2.3620057597865e-07,0.0014426695921019,0.956657183662171,0.984596019261742
"ENSG00000256361",4.30342867270097,3.24848150381588e-06,0.00144268784960416,0.206036796599206,NA
"ENSG00000256377",29.8153199339548,0.795363404934047,0.374467176681762,0.000860816340129114,0.0362355216837807
"ENSG00000256379",1.88170061345899,-2.89678125365827e-06,0.00144269511318809,0.00588632930634952,NA
"ENSG00000256381",3.68382308351341,9.01450522558759e-07,0.0014426860409484,0.725222398038805,NA
"ENSG00000256389",2.70193388603304,5.09149184285149e-07,0.00144268793467753,0.823023401492149,NA
"ENSG00000256399",3.44436639836056,-1.92393670010079e-06,0.00144268642354729,0.461296327977209,NA
"ENSG00000256400",0.534968431892008,-5.65755343848503e-07,0.00144269402908637,0.556191593690515,NA
"ENSG00000256403",0.472007038703665,4.30359494727201e-07,0.00144269391702334,0.639617725899072,NA
"ENSG00000256407",2.30781151563369,1.67984882131109,0.959347965494653,0.0019153316227038,NA
"ENSG00000256417",1.13336887583519,-5.02416746109116e-07,0.00144269150660147,0.754500410440557,NA
"ENSG00000256422",14.1956033251055,-7.83540303613466e-07,0.00144266950041479,0.854309565069668,0.947089765643347
"ENSG00000256427",2.56009940906113,-1.61177964125438e-06,0.00144268759691386,0.49925800435341,NA
"ENSG00000256433",28.2479759529088,-8.20114237001999e-07,0.00144266595497089,0.857698762615455,0.948569732447281
"ENSG00000256436",8.68899866560986,-1.8903310735326e-06,0.0014426788533547,0.586790394684141,0.825048633529385
"ENSG00000256443",0.692269973466693,-7.85032327823542e-07,0.00144269432159552,0.324741060593746,NA
"ENSG00000256448",4.0128884682702,-2.1247425040558e-06,0.00144268401373986,0.465734129614021,NA
"ENSG00000256450",0.490066664848301,-5.69474930219744e-07,0.00144269355423529,0.61666245637231,NA
"ENSG00000256452",2.16474549908987,2.763289561975e-06,0.001442690297784,0.188817597677453,NA
"ENSG00000256458",0.75796766744127,1.71364031798088e-06,0.00144269334758569,0.163971849684726,NA
"ENSG00000256463",0.601338426928767,-9.57743656190703e-07,0.00144269475020871,0.179044233769667,NA
"ENSG00000256464",7.09449684444071,4.00100033504188e-06,0.00144267779612193,0.308704874550672,NA
"ENSG00000256481",2.79085229010943,8.2163282827563e-08,0.00144268785440015,0.971728814567412,NA
"ENSG00000256482",2.73702071955366,2.93149037576633e-06,0.00144268945242205,0.195090293902572,NA
"ENSG00000256499",0.75556143519362,2.05192914806567e-06,0.00144269333365667,0.119207759986906,NA
"ENSG00000256504",2.28793941149214,4.15474268495892e-06,0.00144269477291764,0.00749951520900621,NA
"ENSG00000256525",324.906851775321,2.85811843212535e-06,0.00144245095079008,0.830561333177064,0.939376063139859
"ENSG00000256533",3.19247048694693,2.23087179116079e-06,0.00144268816232219,0.347092465181503,NA
"ENSG00000256537",731.786419206981,1.49632595516442e-05,0.0014425401384721,0.205964387930041,0.514692814398636
"ENSG00000256538",3.32626456123882,5.53604749943532e-07,0.00144268416583927,0.863776148660973,NA
"ENSG00000256540",1.64840260687668,-3.60022951903082,0.503263480641628,0.834505154774761,NA
"ENSG00000256546",39.6734697805657,3.52945787420707e-06,0.0014426880272814,0.172569784934775,0.470781453826959
"ENSG00000256557",5.4486922172565,1.42208244275119,0.44457670252552,5.4219639657106e-05,NA
"ENSG00000256560",2.26069160234363,-1.17145306220339e-06,0.00144268887423558,0.585439830074951,NA
"ENSG00000256564",0.416585594446492,-1.61961876989047e-07,0.00144269391695952,0.873973698189829,NA
"ENSG00000256571",4.37877408401702,-2.82790207784863e-06,0.00144268883545417,0.22541723803391,NA
"ENSG00000256576",7.05111864261927,1.16443437437399e-06,0.00144268571997044,0.657412312513115,NA
"ENSG00000256588",6.26744049643786,-2.81876163507546e-06,0.00144268039016716,0.40724389244854,NA
"ENSG00000256591",60.358204540348,9.49872316081138e-06,0.00144263567929298,0.197091087030522,0.503883816842184
"ENSG00000256594",55.6247182429232,1.0631897105283e-05,0.0014426832214608,0.0261149284626295,0.183648801187181
"ENSG00000256603",3.29917879014076,1.74804777387181e-06,0.00144268654229695,0.497455162846102,NA
"ENSG00000256609",0.72892728972632,-7.44196729499777e-07,0.00144269342803394,0.50567724075249,NA
"ENSG00000256612",10.1507424181393,-2.85125534851332e-06,0.00144267096204528,0.706932668684337,0.888216761969532
"ENSG00000256615",1.07720102732192,4.55820663198712e-07,0.00144269183548173,0.764986923001773,NA
"ENSG00000256616",5.79469663622585,-2.96128324669296e-06,0.00144269086762437,0.14506529447578,NA
"ENSG00000256625",3.26881770262484,2.52144960244694e-06,0.00144268950301969,0.249982264688691,NA
"ENSG00000256628",100.729710153514,-9.91855576274007e-06,0.0014425654748217,0.425179976970011,0.720673697760112
"ENSG00000256632",1.25224196529314,1.2408759545622e-06,0.00144269228645031,0.406004904684942,NA
"ENSG00000256633",12.8461614234552,0.667012596745137,0.695466509698594,0.00404097039421423,0.0757726635505816
"ENSG00000256637",5.00636409901516,3.74937936194368e-06,0.00144268645207627,0.17227949817285,NA
"ENSG00000256642",11.9921990507579,-6.58597580779942e-07,0.00144267415848389,0.864752672250932,0.951066693502258
"ENSG00000256646",2.01506944552013,8.74519209300326e-07,0.00144269032909253,0.643078269051791,NA
"ENSG00000256651",6.32258014406022,1.09396321234524e-06,0.00144268437691485,0.696112812544071,NA
"ENSG00000256654",5.78784267375531,0.63791624440461,0.369657173206737,0.00192708618761828,NA
"ENSG00000256657",4.5148608074949,7.02844693073444e-08,0.00144268399200798,0.980774080861254,NA
"ENSG00000256660",12.8842624046494,-1.22164772625862e-06,0.00144269170533085,0.447378694100882,0.735508471183726
"ENSG00000256663",11.4431539101408,-1.25784963957698e-07,0.00144268728781952,0.956318340912346,0.984577117817918
"ENSG00000256667",79.372333462371,4.63868730208252e-06,0.00144265075311733,0.807608346830908,0.930310631704694
"ENSG00000256672",1.17379099187969,3.5328551928322e-07,0.00144269144505231,0.826894639981806,NA
"ENSG00000256673",15.9252343084494,4.92286660013391e-06,0.00144269166531059,0.0378354206972524,0.221707138551513
"ENSG00000256681",0.706159153171135,4.64655817163275e-07,0.00144269317276908,0.689723946605678,NA
"ENSG00000256682",4.23412842809168,3.57955016768698e-06,0.00144268644594787,0.199536904107903,NA
"ENSG00000256683",191.665968238083,-8.76214060140891e-06,0.00144249985029429,0.474694412872161,0.753544031959022
"ENSG00000256686",3.31889378250659,1.89097546269248e-06,0.00144268433621752,0.515713342252872,NA
"ENSG00000256690",6.35443311608322,-9.39984607477029e-07,0.00144267761443284,0.792044832294483,NA
"ENSG00000256694",1.3802693795721,-2.83011066014432,0.662991870727101,0.163640500064589,NA
"ENSG00000256705",9.12166427258531,3.13398635597912e-06,0.0014426798552934,0.370658240080682,0.678107400150694
"ENSG00000256712",2.32483956082981,-1.93069810737909e-06,0.00144268980112474,0.349559711521917,NA
"ENSG00000256713",1.79534784131006,-1.78337657943615e-06,0.0014426940740789,0.098812080702146,NA
"ENSG00000256723",0.693687947286937,-2.20392641891204e-07,0.00144269349140423,0.832744939618836,NA
"ENSG00000256737",3.46668564322636,-1.29387230430131e-06,0.00144268903457528,0.54482417988279,NA
"ENSG00000256739",0.702946166353786,2.06959837968482e-06,0.00144269369963547,0.0895331937953382,NA
"ENSG00000256742",1.91490327764562,-2.18857386381573e-06,0.00144269016622631,0.281918508203011,NA
"ENSG00000256745",0.751922153954433,2.62208198806464e-07,0.00144269361229168,0.796258843516014,NA
"ENSG00000256746",5.59927361718222,4.69106393081283e-06,0.00144268825768737,0.0907979601346051,NA
"ENSG00000256747",1.40149620937785,-3.17210313582134e-06,0.0014426922228878,0.0832724605554675,NA
"ENSG00000256748",1.86746460896499,2.3859344897035e-06,0.00144269281634331,0.119672454221429,NA
"ENSG00000256751",8.85432023791248,1.46736447452358,0.761230425359262,0.00121826324488421,0.0426915825325701
"ENSG00000256771",171.723765043407,7.121038525497e-06,0.00144265595843576,0.296002988475483,0.612219130630491
"ENSG00000256777",0.570208186086396,8.98974601855138e-07,0.00144269356870331,0.429590766632819,NA
"ENSG00000256779",1.44924939765255,-1.90954708604108e-06,0.00144269207650996,0.23759810224844,NA
"ENSG00000256789",3.95215991379551,2.17131300941744e-06,0.00144268331928346,0.470261958842996,NA
"ENSG00000256799",1.31363273547715,-2.11906496040317e-06,0.00144269214090376,0.193731143873569,NA
"ENSG00000256802",28.9887745499708,-2.53617038693722e-06,0.00144268539491526,0.362421131419365,0.670555291079923
"ENSG00000256806",40.4901044524906,1.9509418372567e-06,0.00144264811939459,0.739826057410693,0.903227548905211
"ENSG00000256812",5.81377309297022,-1.14463858130351e-05,0.00144270957428187,0.0104692968620225,NA
"ENSG00000256817",0.628913526790051,-2.05010063385952e-06,0.00144269411141496,0.0603399532804844,NA
"ENSG00000256824",0.831347876246525,2.0217635490757e-07,0.00144269253053502,0.880963976547725,NA
"ENSG00000256826",1.03965480932257,6.47733296691565e-09,0.00144269216585978,0.99642968459369,NA
"ENSG00000256827",3.10524349996891,1.0765202804929e-06,0.00144268844674062,0.62969188357159,NA
"ENSG00000256849",3.02442594456672,4.86863064194597e-06,0.0014426923068397,0.0294234383628996,NA
"ENSG00000256862",5.1190810538936,-2.5012191470129e-06,0.00144267878596111,0.478939933835244,NA
"ENSG00000256870",0.466500990582221,3.27589976021286e-07,0.00144269378443559,0.738963253117362,NA
"ENSG00000256894",10.1218895212225,-1.73702951162706e-06,0.00144269031588752,0.371828168474689,0.679358791052424
"ENSG00000256896",0.709918586101943,-1.88692523725857e-07,0.00144269407721475,0.820556923517969,NA
"ENSG00000256897",32.5931716010104,-7.73834168439478e-06,0.00144265574394065,0.152935237592407,0.443138745077029
"ENSG00000256898",1.8597155195932,-1.67836445426477e-06,0.00144268946440695,0.421539108149216,NA
"ENSG00000256902",3.37553933539648,-1.44212732290196e-06,0.00144268964531767,0.480885537054568,NA
"ENSG00000256904",2.87102669068941,1.71503888481133e-07,0.00144268738407603,0.943079936500714,NA
"ENSG00000256906",6.1914845796998,2.88478763774781e-06,0.00144267916767996,0.416015985384017,NA
"ENSG00000256913",0.847494798230094,4.03660292590334e-08,0.0014426924849679,0.976054939805147,NA
"ENSG00000256915",4.5640205240917,-3.41277469935271e-06,0.00144269066867309,0.11261791405268,NA
"ENSG00000256937",0.373150877519272,-1.83251913040042e-06,0.00144269406681144,0.750144519113094,NA
"ENSG00000256940",59.6902611316208,-8.46130367420279e-06,0.00144269015805794,0.0172775348668457,0.14934641561195
"ENSG00000256944",6.840585380252,3.96196840931589e-06,0.00144269188879481,0.0560638916455266,NA
"ENSG00000256947",0.965340718197851,-3.0097431222786e-07,0.0014426936865329,0.762758701707636,NA
"ENSG00000256950",2.58538706589406,6.99372880462263e-07,0.00144268763062135,0.76435140893043,NA
"ENSG00000256955",1.91690470982132,3.27400047916592e-06,0.00144269131480313,0.10346761663269,NA
"ENSG00000256966",38.9067818186609,-9.39259311213763e-06,0.00144265979450341,0.118796899684433,0.391641135339737
"ENSG00000256967",47.3185350630403,-9.53272934344966e-06,0.00144268633748974,0.0239003844854573,0.177011119897802
"ENSG00000256969",1.64348382600006,1.1985339274252e-06,0.00144269247660372,0.399791498270867,NA
"ENSG00000256973",22.0201744170164,8.83019163391828e-07,0.00144266528325314,0.850185079681247,0.945923659207143
"ENSG00000256975",0.629582643505776,-1.94921347555017e-06,0.00144269421339067,0.0708160726927563,NA
"ENSG00000256977",1.96290554261711,2.04520647338023e-06,0.00144269231218867,0.194924218397165,NA
"ENSG00000256981",6.80471301840283,4.99052456130462e-06,0.00144268525775228,0.118405504734812,NA
"ENSG00000256984",5.67585181692632,0.957493359171041,0.450298767625872,0.000893695991670673,NA
"ENSG00000256987",3.60652009814561,-5.89257852572618e-06,0.00144268966501337,0.0410388474829762,NA
"ENSG00000256988",4.26729804993662,4.32999392240177e-06,0.00144268544876163,0.155768551217479,NA
"ENSG00000256995",1.84454230523719,2.19018194971458e-06,0.00144269065869054,0.257942377758758,NA
"ENSG00000257002",0.69316662643931,-3.90819046514278e-06,0.00144269597237537,0.000762321283932586,NA
"ENSG00000257008",8.72669692750441,-2.73060085607644e-06,0.00144269564271863,0.000992951362415109,0.0386751757737371
"ENSG00000257017",6.62459860875574,-1.78493962108084e-06,0.00144267635264316,0.631300578739758,NA
"ENSG00000257022",1.90037568116041,2.29545537045006e-07,0.00144268912252634,0.912009161513134,NA
"ENSG00000257023",0.699504689319644,-4.31222863243209e-07,0.00144269297861923,0.72769334649572,NA
"ENSG00000257027",104.35159911384,1.32646307709002e-05,0.00144269283212908,0.00665073300214738,0.0966668823830332
"ENSG00000257037",0.978607203188035,2.17719401643008e-06,0.00144269299676383,0.131006946077927,NA
"ENSG00000257038",75.8010215895436,1.36730048114263e-06,0.00144266868418373,0.756345408158976,0.910393532310538
"ENSG00000257043",4.15800011038018,4.58809079228856e-06,0.00144268707181648,0.112862707906378,NA
"ENSG00000257052",2.47437954591232,-2.16074974234929e-07,0.00144268760251205,0.925461248339999,NA
"ENSG00000257058",5.88334220603622,-4.27225792505376e-06,0.00144268035140455,0.232976715782688,NA
"ENSG00000257060",8.62963997095911,3.04924635233427e-06,0.001442670837088,0.480772658375053,0.757942976528967
"ENSG00000257065",4.60254373491318,-1.63380291310978e-06,0.00144268494062605,0.554060644976299,NA
"ENSG00000257070",2.18578904561492,1.66026283587475e-06,0.00144269071654501,0.376473448152102,NA
"ENSG00000257074",2.23172766862504,1.53179795617366e-06,0.00144268987879238,0.443898057268521,NA
"ENSG00000257086",14.0331100656349,-1.17040414964479e-05,0.00144269541150316,0.00455343114189891,0.080809299220921
"ENSG00000257087",0.81697159052798,-1.01896970383358e-06,0.00144269329008818,0.384810802937325,NA
"ENSG00000257093",7639.93545625526,0.608354940827407,0.40531027596739,0.00253581386110117,0.061342836152621
"ENSG00000257097",6.55832937392283,-5.55956413311685e-07,0.00144268498220266,0.835644919069123,NA
"ENSG00000257103",4270.56965485168,1.89975888898274e-05,0.00144258549458198,0.0885941061512,0.338690376054747
"ENSG00000257108",24.6334564095456,-6.58949012197875e-06,0.00144267638622243,0.134401982876826,0.416442718322525
"ENSG00000257114",0.900035004884524,1.29049253488202e-06,0.00144269246941702,0.372861019019934,NA
"ENSG00000257120",6.02996010980022,1.79733237741941e-06,0.00144267795263376,0.615671212218352,NA
"ENSG00000257121",2.74519625431116,1.39159989183453e-06,0.00144268708930712,0.56894108347764,NA
"ENSG00000257122",339.59000644185,1.08451033884906e-05,0.00144261997350335,0.191997300270541,0.497778133112531
"ENSG00000257126",0.725544856440973,1.52642860834903e-06,0.00144269345564357,0.196201797596619,NA
"ENSG00000257127",3.73030463184039,-1.66117037900834e-06,0.00144268530977858,0.540426898365778,NA
"ENSG00000257135",30.8115576414256,-1.25876271577263e-05,0.001442691081842,0.00833333877447979,0.107470595359111
"ENSG00000257137",1.01961824541198,6.94559926266948e-07,0.00144269319595461,0.562067226203828,NA
"ENSG00000257139",6.79177867673859,-6.66007159110235e-07,0.00144267558024191,0.858914366879072,NA
"ENSG00000257146",0.586781807860641,5.28017778642967e-07,0.00144269342745562,0.634551457844047,NA
"ENSG00000257150",86.3085399056719,5.25629492456979e-06,0.00144268159240927,0.149111625126212,0.437048309015063
"ENSG00000257164",2.08574606121488,-2.58259359621829e-07,0.00144268849858004,0.904754355749297,NA
"ENSG00000257165",0.778264903707711,-1.74538524780986e-06,0.00144269338590738,0.169133551811151,NA
"ENSG00000257167",84.1586137796287,1.56488454509104e-06,0.00144268300025389,0.603593350626623,0.835005204752039
"ENSG00000257169",7.05169502629274,7.5061495925932e-07,0.00144268606141655,0.770431388277855,NA
"ENSG00000257176",44.5220818835789,3.22437155841684e-06,0.00144265532617763,0.557558586975111,0.80650405798326
"ENSG00000257178",28.0185298880209,3.64883065642079e-06,0.00144269000005448,0.116731273422737,0.387709405899969
"ENSG00000257180",3.11364836668341,2.94753815469782e-06,0.00144268795030208,0.23708937323315,NA
"ENSG00000257191",1.58094934602833,-2.43091592720909e-06,0.00144269148990677,0.181916362164729,NA
"ENSG00000257195",2.38915992294038,3.34636733315735e-07,0.00144268927308874,0.87009853058219,NA
"ENSG00000257202",2.21475861261602,-1.15919830315705e-06,0.0014426883523968,0.60250457460821,NA
"ENSG00000257207",14.4259197127298,9.39891921850096e-06,0.00144270525254905,0.186627811670777,0.489827843490636
"ENSG00000257210",0.776443962857913,-4.63060533285078e-07,0.00144269269362097,0.725805565724473,NA
"ENSG00000257218",778.271874023139,-1.74842647644809e-05,0.00144249034253473,0.199466712155112,0.506598967269329
"ENSG00000257219",411.438602937123,-5.49397059845171e-06,0.00144269592091771,0.00297200452024133,0.0656394037983696
"ENSG00000257220",0.931773328903882,-2.93529904979219e-06,0.00144269429299241,0.0174247180989078,NA
"ENSG00000257221",15.3961954722837,-3.01594449210393e-06,0.00144268007206376,0.382673351420424,0.689134830579596
"ENSG00000257222",2.14276959464084,2.05167263747441e-06,0.00144268898131108,0.353464199308964,NA
"ENSG00000257225",5.68200462560416,3.91839473163417e-06,0.00144268196248237,0.247158781908838,NA
"ENSG00000257228",4.54329951916388,1.572961390106e-06,0.00144268122184236,0.624807652980377,NA
"ENSG00000257239",3.5416908326275,3.11601273047821e-06,0.00144268657806081,0.252198673230236,NA
"ENSG00000257242",20.4177969536443,3.95253537114506e-06,0.00144267491457668,0.33100772007027,0.644007543117382
"ENSG00000257243",8.96542990617443,-1.37167153404705e-06,0.00144268066417157,0.674211008917011,0.871286736230297
"ENSG00000257246",11.2287123805724,7.13857860140215e-06,0.00144268054488187,0.0824677995954989,0.326775193259857
"ENSG00000257252",15.8679722315902,-7.29474290373993e-06,0.00144268067569882,0.0773262012812004,0.314144720847805
"ENSG00000257256",1.30173455231214,-2.42430869050891e-06,0.00144269253851139,0.128876607423295,NA
"ENSG00000257258",4.54779726232453,-7.67870272662083e-07,0.00144268274682973,0.796733966242635,NA
"ENSG00000257259",15.6964467847792,2.2621117680873e-06,0.00144267308124861,0.578517721148369,0.81964674831
"ENSG00000257261",45.6371439285346,-3.11621817386382e-06,0.00144266514178256,0.512747364243074,0.779024743096768
"ENSG00000257262",2.2275787400958,-5.28628904801777e-07,0.00144268899609571,0.801241467105772,NA
"ENSG00000257267",906.627815701432,-8.46791788545138e-06,0.00144262850424497,0.261462068669486,0.577289628652594
"ENSG00000257268",2.35760819872754,-1.79293880326587e-06,0.00144268853170015,0.426763439272316,NA
"ENSG00000257270",49.1170437806302,-3.47416393582804e-06,0.00144261152094269,0.658294767875584,0.86362967911664
"ENSG00000257272",1.08610977454054,-1.21199524579122e-06,0.00144269206576693,0.430476776289649,NA
"ENSG00000257275",11.0976638529103,3.46978673848024e-06,0.00144266739484405,0.545243473925442,0.799222265971816
"ENSG00000257277",9.98120038616633,1.02937643887086e-05,0.00144268428201899,0.0155295791140985,0.141302259325831
"ENSG00000257279",16.7565334916183,3.51742333032086e-06,0.00144266734708661,0.44961448150181,0.736747130543034
"ENSG00000257283",1.53749655784526,-1.67308677404575e-06,0.00144269097412842,0.355280172577803,NA
"ENSG00000257285",29.6310599658344,-3.3316020661935e-06,0.00144266407946259,0.283639839506067,0.600576470375439
"ENSG00000257294",5.89240744838037,6.29108149698905e-06,0.00144268262203761,0.0916727105786669,NA
"ENSG00000257298",49.0645062319691,-9.95638175363215e-06,0.00144264981112069,0.137695958231744,0.421355923299038
"ENSG00000257303",56.4229435203806,5.37266365816665e-06,0.00144258287066257,0.55989988076805,0.807442766204736
"ENSG00000257307",1.57832579142417,-3.15222314805214e-07,0.00144269088458475,0.856354216200374,NA
"ENSG00000257310",1.17190314833931,2.94179087321982e-08,0.00144269257313043,0.982464290404847,NA
"ENSG00000257315",214.997315550743,9.7992633507578e-06,0.00144262032511566,0.227854052491783,0.538451168778994
"ENSG00000257322",1.57346614385985,-2.40983670667914e-06,0.00144269332743059,0.0883711246288362,NA
"ENSG00000257335",1.72562690804335,-4.26739929503878e-07,0.00144269320309081,0.71288495613661,NA
"ENSG00000257337",85.4527081778293,1.19598107387536e-05,0.00144263181887165,0.134022879218145,0.415854763966162
"ENSG00000257345",0.571747745635973,8.45760696150016e-07,0.00144269386265032,0.417488180643176,NA
"ENSG00000257346",1.13863495164046,-1.51428740805155e-06,0.0014426924748386,0.300219058368808,NA
"ENSG00000257354",287.722331391233,5.16498655669676e-06,0.00144260753053031,0.527079128432057,0.78838428802602
"ENSG00000257359",0.741696672210757,5.41635283167756e-07,0.00144269318051887,0.646560303818733,NA
"ENSG00000257365",223.546396646405,4.18187781434842e-06,0.00144258111248368,0.649447213403277,0.859180944372197
"ENSG00000257368",1.23457953329078,-1.69835352388701e-07,0.00144269125314339,0.918103226692203,NA
"ENSG00000257373",4.21933862961883,-1.00609496925968e-06,0.00144268644565311,0.688283223002579,NA
"ENSG00000257376",4.78298578953676,1.82030521358635e-06,0.00144268619270365,0.48547276665198,NA
"ENSG00000257379",1.15148247045286,9.4767415139389e-07,0.00144269270557299,0.477266645350566,NA
"ENSG00000257384",0.649407192314796,3.47580758761311e-08,0.00144269308258464,0.976284040642249,NA
"ENSG00000257390",2.32691209438413,2.07180013247422e-06,0.00144268909501402,0.34684491580568,NA
"ENSG00000257391",3.45339781543542,1.54452173794888e-06,0.00144268843612034,0.494204579836408,NA
"ENSG00000257398",3.73423408661708,-3.09838374575533e-06,0.00144268711689607,0.241318105779415,NA
"ENSG00000257403",0.583209006486322,-1.19526880648159e-06,0.00144269401075042,0.237306365303092,NA
"ENSG00000257407",3.84956583099275,1.24163269504225e-06,0.00144268229039724,0.686541025527355,NA
"ENSG00000257431",8.44865783915219,1.8748163363314e-07,0.00144267411802158,0.754092007932865,NA
"ENSG00000257433",22.7591595833629,-1.23833664525068e-05,0.00144266898820779,0.0438596255977208,0.238816435443034
"ENSG00000257434",0.420469580261639,3.72072835313001e-07,0.00144269363165228,0.735826244188159,NA
"ENSG00000257438",14.4557575106674,-5.08406977279965e-06,0.00144269038419008,0.0493733107232967,0.253228057975812
"ENSG00000257443",1.05388747948509,-4.38231232243726e-08,0.00144269234292644,0.977264664161972,NA
"ENSG00000257446",7.99147424249604,7.05073066203766e-06,0.00144268108310422,0.0807730697519406,NA
"ENSG00000257452",9.50679763668635,-1.33386171146408e-06,0.00144267923976738,0.694493229691519,0.881534731833263
"ENSG00000257453",0.772751756646066,1.64767721358641e-06,0.00144269284429548,0.242364892354273,NA
"ENSG00000257464",1.52513917942814,-1.2188308317697e-06,0.00144269181027075,0.444977590170953,NA
"ENSG00000257467",0.919933709818992,9.55543740422817e-07,0.00144269236154222,0.506370337510384,NA
"ENSG00000257474",17.3660262542908,7.74301437083934e-06,0.0014426899878887,0.0209471603327731,0.165279013310557
"ENSG00000257475",3.81485074785755,3.89247925020953e-06,0.00144268693801738,0.162148113934533,NA
"ENSG00000257477",2.94474261298286,-2.51129007801647e-06,0.00144269007031295,0.228872977039922,NA
"ENSG00000257489",1.6818585043294,8.63152390751405e-07,0.00144269082038119,0.627325085212497,NA
"ENSG00000257494",0.591552371253882,-3.25574894187301e-07,0.00144269341361147,0.767183581450792,NA
"ENSG00000257495",3.21740112955839,3.52279349690502e-06,0.00144268951420038,0.137958092449235,NA
"ENSG00000257496",0.643781481023397,-3.45751091020111e-07,0.00144269327086061,0.762814745810468,NA
"ENSG00000257497",15.8474603499772,-2.3922901876569e-06,0.00144267168797624,0.567085339170831,0.811980663806224
"ENSG00000257501",3.68876185101884,4.27975357891941e-07,0.00144268546190838,0.871460585965358,NA
"ENSG00000257507",0.439045376147923,6.0223795558452e-07,0.00144269376347099,0.586419246475721,NA
"ENSG00000257509",17.2470222049613,-3.94449101654161e-06,0.00144266342275327,0.427968147702767,0.72190219821646
"ENSG00000257511",27.2208889389173,7.85550360892303e-06,0.00144264429226569,0.239162163262592,0.552439802812088
"ENSG00000257512",5.10498145864516,-3.28286771801146e-06,0.00144268495067166,0.263425172691087,NA
"ENSG00000257517",0.419451051429496,-1.23922259002022e-07,0.00144269373957603,0.91378956138416,NA
"ENSG00000257519",1.51508484379226,-3.0000636899743e-06,0.00144269315138484,0.0578162871536699,NA
"ENSG00000257522",0.706136097242478,-6.09673076815017e-07,0.00144269314742769,0.607657386672605,NA
"ENSG00000257524",20.5748659392078,2.46674399944605e-06,0.00144267217276235,0.553581730115267,0.804348849108192
"ENSG00000257526",2.40577452972757,-2.70564063668124e-07,0.00144268942269036,0.892295895779054,NA
"ENSG00000257529",2.05671505678716,-7.45272555486607e-07,0.00144268974323498,0.704173834862162,NA
"ENSG00000257530",3.73255392771747,2.58617264483538e-06,0.00144268632704018,0.335876414955623,NA
